,id,tweet,label,text
8348,1409,US to shutdown internet to stop spread of new Online Coronavirus https://t.co/twJ6limxCu #donaldtrump #internet #news #coronavirus,1,US to shutdown internet to stop spread of new Online Coronavirus https://t.co/twJ6limxCu #donaldtrump #internet #news #coronavirus
8557,1603,Little Free Library implements more comprehensive Covid-19 strategy than White House https://t.co/1opJ1ujM5X https://t.co/8IpsFZlCPC,1,Little Free Library implements more comprehensive Covid-19 strategy than White House https://t.co/1opJ1ujM5X https://t.co/8IpsFZlCPC
1809,270,"The claim was that ginger powder cured coronavirus positive patients in Mumbai, advised ayurveda as cure",1,"The claim was that ginger powder cured coronavirus positive patients in Mumbai, advised ayurveda as cure"
791,2692,Biomagnetism cures coronavirus.,1,Biomagnetism cures coronavirus.
792,2906,Our 4 pm update is published. US states report completing tests on at least 357907 people up 63989 from yesterday's total. Note that we can only track tests that a state reports. Most report all of them now but not quite all. For details see: https://t.co/PZrmH4bl5Y,0,Our 4 pm update is published. US states report completing tests on at least 357907 people up 63989 from yesterday's total. Note that we can only track tests that a state reports. Most report all of them now but not quite all. For details see: https://t.co/PZrmH4bl5Y
7307,1798,Trump Hails ‘Positive’ Talks With Covid-19 https://t.co/mpUji2GOCl,1,Trump Hails ‘Positive’ Talks With Covid-19 https://t.co/mpUji2GOCl
1855,4983,📢#CoronaVirusUpdates: 📍#COVID19 India Tracker (As on 29 August 2020 08:00 AM) ➡️Confirmed cases: 3463972 ➡️Recovered: 2648998 (76.5%)👍 ➡️Active cases: 752424 (21.7%) ➡️Deaths: 62550 (1.8%) #IndiaFightsCorona #IndiaWillWin #StaySafe Via @MoHFW_INDIA https://t.co/8oo3APfPac,0,📢#CoronaVirusUpdates: 📍#COVID19 India Tracker (As on 29 August 2020 08:00 AM) ➡️Confirmed cases: 3463972 ➡️Recovered: 2648998 (76.5%)👍 ➡️Active cases: 752424 (21.7%) ➡️Deaths: 62550 (1.8%) #IndiaFightsCorona #IndiaWillWin #StaySafe Via @MoHFW_INDIA https://t.co/8oo3APfPac
1980,5424,Prepare for the possible spread of #COVID19 in your community. Preparation is especially important for older adults and people with underlying medical conditions. Learn what actions you should take: https://t.co/SlDrVXXfCz. https://t.co/ORuZeFGb1D,0,Prepare for the possible spread of #COVID19 in your community. Preparation is especially important for older adults and people with underlying medical conditions. Learn what actions you should take: https://t.co/SlDrVXXfCz. https://t.co/ORuZeFGb1D
3233,1643,Hot baths can help prevent the coronavirus.,1,Hot baths can help prevent the coronavirus.
3598,635,Nicotine is a solution To COVID-19,1,Nicotine is a solution To COVID-19
933,6167,Due to control measures like declarations of emergency Stay at Home guidances the encouraged use of face masks and closures of schools golf courses church activities and non-essential businesses [COVID Act Now] is predicting a more positive outcome https://t.co/33WvM6Dufh,0,Due to control measures like declarations of emergency Stay at Home guidances the encouraged use of face masks and closures of schools golf courses church activities and non-essential businesses [COVID Act Now] is predicting a more positive outcome https://t.co/33WvM6Dufh
3963,2410,A post that says the COVID-19 does not exist the pandemic is a fraud and that PCR tests cannot find the virus,1,A post that says the COVID-19 does not exist the pandemic is a fraud and that PCR tests cannot find the virus
6626,1294,A student from Pondicherry University in India has found a home remedy for COVID-19 that has been accepted by World Health Organization (WHO).,1,A student from Pondicherry University in India has found a home remedy for COVID-19 that has been accepted by World Health Organization (WHO).
5626,6165,RT @COVIDNewsByMIB: #CoronaVirusUpdates: 386791 samples have been tested so far 37 173 samples have been tested yesterday: @ICMRDELHI…,0,RT @COVIDNewsByMIB: #CoronaVirusUpdates: 386791 samples have been tested so far 37 173 samples have been tested yesterday: @ICMRDELHI…
5506,3755,"Says Donald Trump tweeted, ???I ordered the Treasury secretary to send checks to Americans! First however, we will go through your social media history from the last 4 years and search for any post with #NotMyPresident in it. I wouldn???t think of offending you with a check if I???m not your president! #MAGA??�",1,"Says Donald Trump tweeted, ???I ordered the Treasury secretary to send checks to Americans! First however, we will go through your social media history from the last 4 years and search for any post with #NotMyPresident in it. I wouldn???t think of offending you with a check if I???m not your president! #MAGA??�"
6072,2378,Ghana’s leading biomedical research institute Noguchi approves COA FS a Ghana-made food nutritional supplement to fight the coronavirus.,1,Ghana’s leading biomedical research institute Noguchi approves COA FS a Ghana-made food nutritional supplement to fight the coronavirus.
1682,929,Western Europe has re-emerged as a global hot-spot for COVID. Despite containing the spread of the virus earlier this year the region surpassed the U.S. for daily new cases many of which are linked to returning travelers &amp; socializing. @Bloomberg https://t.co/ibIBaQgCWs,0,Western Europe has re-emerged as a global hot-spot for COVID. Despite containing the spread of the virus earlier this year the region surpassed the U.S. for daily new cases many of which are linked to returning travelers &amp; socializing. @Bloomberg https://t.co/ibIBaQgCWs
4179,1712,On Monday 21 September Cabinet will decide if Alert Level 2 gathering limits can increase in Auckland and whether the rest of the country can move to Alert Level 1.,0,On Monday 21 September Cabinet will decide if Alert Level 2 gathering limits can increase in Auckland and whether the rest of the country can move to Alert Level 1.
4026,5244,"NHK World's Chinese language service calls COVID-19 the ""Novel Japanese coronavirus"".",1,"NHK World's Chinese language service calls COVID-19 the ""Novel Japanese coronavirus""."
7872,3609,PPI use is a risk factor for COVID-19. https://t.co/cJcAq3L60S,0,PPI use is a risk factor for COVID-19. https://t.co/cJcAq3L60S
6446,1709,COVID-19 Update​ ​ We have 11 new confirmed cases. 9 are related to the community outbreak in Auckland and 2 are imported.​ ​ We now have 105 active cases - 89 in the community and 16 from managed isolation. Our total number of confirmed cases to date is 1315.,0,COVID-19 Update​ ​ We have 11 new confirmed cases. 9 are related to the community outbreak in Auckland and 2 are imported.​ ​ We now have 105 active cases - 89 in the community and 16 from managed isolation. Our total number of confirmed cases to date is 1315.
4116,1591,Video of Muslims violating lockdown conditions in Old city (Hyderabad).,1,Video of Muslims violating lockdown conditions in Old city (Hyderabad).
988,5322,And thank you also to the individual essential @covid19tracking volunteers who go out and get all the data for us every day holiday or not. Without their labor so many projects and organizers would lack the data needed to understand how COVID affects communities.,0,And thank you also to the individual essential @covid19tracking volunteers who go out and get all the data for us every day holiday or not. Without their labor so many projects and organizers would lack the data needed to understand how COVID affects communities.
6865,1483,Hydroxychloroquine and chloroquine are cures for the new coronavirus.,1,Hydroxychloroquine and chloroquine are cures for the new coronavirus.
3453,4767,For the record we compile current hospitalizations for 48 states and DC now. There are variations in how states count their COVID-19 patients. Because these numbers measure strain on the hospital system we record both confirmed and suspected COVID-19 hospitalizations.,0,For the record we compile current hospitalizations for 48 states and DC now. There are variations in how states count their COVID-19 patients. Because these numbers measure strain on the hospital system we record both confirmed and suspected COVID-19 hospitalizations.
8114,1021,"Railway cancelled 39 lakh tickets. Example of mine 1 ticketDebit amount : Rs 1013Refund amount : Rs 990Deduction amount : 23 rs3900000 x 23 =89,700,000 rs. Is this not a scam ?",1,"Railway cancelled 39 lakh tickets. Example of mine 1 ticketDebit amount : Rs 1013Refund amount : Rs 990Deduction amount : 23 rs3900000 x 23 =89,700,000 rs. Is this not a scam ?"
3778,112,Metro Manila had an 83% rise in COVID-19 cases in one day.,1,Metro Manila had an 83% rise in COVID-19 cases in one day.
5658,1398,We have greatly benefited from the aggregated knowledge of talented epidemiologists data scientists engineers public health researchers and front-line experts working 24×7 across the world to beat COVID. Get involved: info@covidactnow.org,0,We have greatly benefited from the aggregated knowledge of talented epidemiologists data scientists engineers public health researchers and front-line experts working 24×7 across the world to beat COVID. Get involved: info@covidactnow.org
7453,2196,"#Watch: An eye witness, who happened to visit Gandhi hospital in Hyderabad, notices two bodies dumped. The man explains. Listen in.",1,"#Watch: An eye witness, who happened to visit Gandhi hospital in Hyderabad, notices two bodies dumped. The man explains. Listen in."
3093,536,Claim that supermarket workers are required to have a flu vaccination or face dismissal.,1,Claim that supermarket workers are required to have a flu vaccination or face dismissal.
3155,1051,The mandatory 14 days in isolation is the key part of our border control. The routine testing that we added last week is an additional measure.,0,The mandatory 14 days in isolation is the key part of our border control. The routine testing that we added last week is an additional measure.
5069,1133,The number of cases is rising in all UK regions but compared to other areas the capital appears to be controlling the virus better than some regions that had similar or higher infection rates in April and May https://t.co/PnA26yDsmP,0,The number of cases is rising in all UK regions but compared to other areas the capital appears to be controlling the virus better than some regions that had similar or higher infection rates in April and May https://t.co/PnA26yDsmP
5806,1821,"#BREAKING: 10 Italian doctors have died due to #COVID19.
They died trying to save people's lives and in return sacrificed theirs.
My condolences to their Families.
#coronavirus #CoronaOutbreak #COVID19italy #covid19ireland",1,"#BREAKING: 10 Italian doctors have died due to #COVID19.
They died trying to save people's lives and in return sacrificed theirs.
My condolences to their Families.
#coronavirus #CoronaOutbreak #COVID19italy #covid19ireland"
3201,1953,USMLE backs off unpopular plan for shorter testing. https://t.co/VZu5TeCD0C,0,USMLE backs off unpopular plan for shorter testing. https://t.co/VZu5TeCD0C
7174,1859,Looters Maintain Social Distancing While Creating Anarchy https://t.co/FdomXMZPyk #covid19 #dranthonyfauci #looters,1,Looters Maintain Social Distancing While Creating Anarchy https://t.co/FdomXMZPyk #covid19 #dranthonyfauci #looters
1098,570,World Health Organization says there’s zero evidence Haribo can keep coronavirus at bay but it’s certainly yumzers https://t.co/MU9dv7Vgm4,1,World Health Organization says there’s zero evidence Haribo can keep coronavirus at bay but it’s certainly yumzers https://t.co/MU9dv7Vgm4
7381,316,#IndiaFightsCorona India tests more than 9 lakh samples each day two days in a row. Total #COVID19 tests near a new peak of 4 crore. More than 1 crore tested in past 2 weeks. https://t.co/1LMYJ5XVwz https://t.co/uELDnJx4xE,0,#IndiaFightsCorona India tests more than 9 lakh samples each day two days in a row. Total #COVID19 tests near a new peak of 4 crore. More than 1 crore tested in past 2 weeks. https://t.co/1LMYJ5XVwz https://t.co/uELDnJx4xE
2844,1470,"At today's White House coronavirus task force briefing Vice President Pence said ""it's almost inarguable that more testing is generating more cases."" That's not accurate. https://t.co/5l9jptglAI",1,"At today's White House coronavirus task force briefing Vice President Pence said ""it's almost inarguable that more testing is generating more cases."" That's not accurate. https://t.co/5l9jptglAI"
886,490,"Philippine Education Secretary Leonor Briones is shown quoted as saying classes will resume on Aug. 24 amid the COVID-19 pandemic and that ""if we die we die.""",1,"Philippine Education Secretary Leonor Briones is shown quoted as saying classes will resume on Aug. 24 amid the COVID-19 pandemic and that ""if we die we die."""
3342,370,Trump Announces A Cure for COVID-19 https://t.co/lpIQfBvXB8 #donaldtrump #coronavirus,1,Trump Announces A Cure for COVID-19 https://t.co/lpIQfBvXB8 #donaldtrump #coronavirus
6900,687,Medical groups say in unison WEAR A MASK. https://t.co/MkActB7wa7 via @HansaBhargavaMD @@FutureDocs,0,Medical groups say in unison WEAR A MASK. https://t.co/MkActB7wa7 via @HansaBhargavaMD @@FutureDocs
6540,539,Tracking city-level data allows us to see that 48% of Black people who have died from COVID-19 in Michigan are from Detroit. But the decisions that individual jurisdictions make can obscure the scale of this impact. https://t.co/N7Ex0uSP3C,0,Tracking city-level data allows us to see that 48% of Black people who have died from COVID-19 in Michigan are from Detroit. But the decisions that individual jurisdictions make can obscure the scale of this impact. https://t.co/N7Ex0uSP3C
6096,3931,New Zealand is now at Alert Level 2. 🙌 Our team of 5 million has united to beat COVID-19. Our success is not down to luck; it’s due to hard work from you all. #TeamOfFiveMillion #TīmaRimaMiriona https://t.co/ZkHW5TNglz,0,New Zealand is now at Alert Level 2. 🙌 Our team of 5 million has united to beat COVID-19. Our success is not down to luck; it’s due to hard work from you all. #TeamOfFiveMillion #TīmaRimaMiriona https://t.co/ZkHW5TNglz
515,1888,ICYMI: USS Bonhomme Richard boasts zero COVID-19 cases https://t.co/B5lCvSIquM,1,ICYMI: USS Bonhomme Richard boasts zero COVID-19 cases https://t.co/B5lCvSIquM
3356,4538,About one in three adults used household cleaners and disinfectants unsafely to prevent #COVID19 such as using bleach on food products and improperly using household cleaners and disinfectants on hands or skin. Read more in @CDCMMWR: https://t.co/ULBSHv89Ol. https://t.co/gOUoS61Y8U,0,About one in three adults used household cleaners and disinfectants unsafely to prevent #COVID19 such as using bleach on food products and improperly using household cleaners and disinfectants on hands or skin. Read more in @CDCMMWR: https://t.co/ULBSHv89Ol. https://t.co/gOUoS61Y8U
4833,1331,"Serological survey for the month of August in #Delhi begins today!!! Remember — as per July’s survey of about 11,000 samples 1 in 4 Delhiites (approx 24%) had antibodies of #coronavirus #COVID19 @ArvindKejriwal

https://t.co/FQPaGZF1o8",1,"Serological survey for the month of August in #Delhi begins today!!! Remember — as per July’s survey of about 11,000 samples 1 in 4 Delhiites (approx 24%) had antibodies of #coronavirus #COVID19 @ArvindKejriwal

https://t.co/FQPaGZF1o8"
1453,1321,"Coronavirus: Saying aadab sends infected air into the mouth, claims BJP leader Ramesh Bidhuri"".",1,"Coronavirus: Saying aadab sends infected air into the mouth, claims BJP leader Ramesh Bidhuri""."
3553,122,The latest CDC #COVIDView report shows the percentage of deaths attributed to #COVID19 increased for 4 weeks in July after being on the decline since mid-April. This percentage has decreased for the past 2 weeks but remains above the epidemic threshold: https://t.co/zP4VYlo0Pb. https://t.co/KFNGebIq15,0,The latest CDC #COVIDView report shows the percentage of deaths attributed to #COVID19 increased for 4 weeks in July after being on the decline since mid-April. This percentage has decreased for the past 2 weeks but remains above the epidemic threshold: https://t.co/zP4VYlo0Pb. https://t.co/KFNGebIq15
3609,1825,NEWS! Medical genius Donald Trump discovers that COVID-19 infection numbers go down when you don’t test for it https://t.co/2SbrUrTNrY https://t.co/qTLKXqNO2N,1,NEWS! Medical genius Donald Trump discovers that COVID-19 infection numbers go down when you don’t test for it https://t.co/2SbrUrTNrY https://t.co/qTLKXqNO2N
7165,3574,In the first half of 2020 WHO coordinated the logistics &amp; shipped 😷More than 3M surgical masks 🧤More than 2M gloves 🧰More than 1M diagnostic kits 🥼More than 200K gowns 🛡️More than 100K face shields to 135 countries across the🌍🌎🌏. https://t.co/iz4YQkbSGM,0,In the first half of 2020 WHO coordinated the logistics &amp; shipped 😷More than 3M surgical masks 🧤More than 2M gloves 🧰More than 1M diagnostic kits 🥼More than 200K gowns 🛡️More than 100K face shields to 135 countries across the🌍🌎🌏. https://t.co/iz4YQkbSGM
4665,3974,284 new cases of #COVID19; 199-Lagos 26-Rivers 19-Oyo 8-FCT 8-Borno 7-Plateau 6-Jigawa 5-Kano 2-Abia 1-Ekiti 1-Delta 1-Kwara 1-Taraba 6677 cases of #COVID19 in Nigeria Discharged: 1840 Deaths: 200 https://t.co/awxMgfp7U5,0,284 new cases of #COVID19; 199-Lagos 26-Rivers 19-Oyo 8-FCT 8-Borno 7-Plateau 6-Jigawa 5-Kano 2-Abia 1-Ekiti 1-Delta 1-Kwara 1-Taraba 6677 cases of #COVID19 in Nigeria Discharged: 1840 Deaths: 200 https://t.co/awxMgfp7U5
2506,5686,According to a WHO report not a single vegetarian person in the world has been found to suffer from coronavirus.,1,According to a WHO report not a single vegetarian person in the world has been found to suffer from coronavirus.
2994,3940,NHS experiences upheaval as it adapts to cope with the demands of coronavirus. https://t.co/dkCfAt3bqy,0,NHS experiences upheaval as it adapts to cope with the demands of coronavirus. https://t.co/dkCfAt3bqy
3999,5671,Students from the USA sang the Indian National Anthem to thank the Indian government for providing hydroxychloroquine.,1,Students from the USA sang the Indian National Anthem to thank the Indian government for providing hydroxychloroquine.
6222,486,Although the number of daily deaths remains relatively stable there is a lot to be concerned about. All countries are at risk of the virus but not all countries have been affected in the same way-@DrTedros #COVID19,0,Although the number of daily deaths remains relatively stable there is a lot to be concerned about. All countries are at risk of the virus but not all countries have been affected in the same way-@DrTedros #COVID19
8471,2489,CDC: Infected mothers-to-be are 5x more likely to be hospitalized for coronavirus and almost 2x as likely to require mechanical ventilation. https://t.co/65DU79sK8U,0,CDC: Infected mothers-to-be are 5x more likely to be hospitalized for coronavirus and almost 2x as likely to require mechanical ventilation. https://t.co/65DU79sK8U
906,2881,Chinese pet owners are killing their cats and dogs by throwing them out of the window in fear of their pets spreading the coronavirus. This comes after memos were issued by authorities for pet owners to get rid of their animals.,1,Chinese pet owners are killing their cats and dogs by throwing them out of the window in fear of their pets spreading the coronavirus. This comes after memos were issued by authorities for pet owners to get rid of their animals.
28,5771,States reported 941 new deaths today. The 7-day average is still over 800 lives lost per day. https://t.co/071xn1Cmm9,0,States reported 941 new deaths today. The 7-day average is still over 800 lives lost per day. https://t.co/071xn1Cmm9
7621,440,"Trump blamed the Barack Obama administration for making ""a decision"" that delayed COVID-19 testing by the Trump administration.",1,"Trump blamed the Barack Obama administration for making ""a decision"" that delayed COVID-19 testing by the Trump administration."
2507,1548,The first case we are reporting today is a man in his 20s who arrived in New Zealand on July 23 from the Philippines via Hong Kong. He has been in managed isolation at the Rydges in Rotorua and tested negative for COVID-19 around day 3 of his stay.,0,The first case we are reporting today is a man in his 20s who arrived in New Zealand on July 23 from the Philippines via Hong Kong. He has been in managed isolation at the Rydges in Rotorua and tested negative for COVID-19 around day 3 of his stay.
2428,1981,California reported more than 6k backlogged cases. The state has now committed to assigning those cases to the correct date. We'll adjust our values as soon as the state makes the correct date figures available. This will shift many positive cases reported today to earlier dates.,0,California reported more than 6k backlogged cases. The state has now committed to assigning those cases to the correct date. We'll adjust our values as soon as the state makes the correct date figures available. This will shift many positive cases reported today to earlier dates.
5043,4532,"An excerpt from a document from the Ministry of Health with the following message: ""This document of March 5 from the Government of Spain requires nursing homes to keep the elderly with COVID-19 symptoms locked in their rooms preventing them from going to the hospital to be treated. So they died alone! Tremendous! """,1,"An excerpt from a document from the Ministry of Health with the following message: ""This document of March 5 from the Government of Spain requires nursing homes to keep the elderly with COVID-19 symptoms locked in their rooms preventing them from going to the hospital to be treated. So they died alone! Tremendous! """
5346,1488,"Ground report 
Now @ArvindKejriwal ji please tell us what is this? Why they have suffer? Why?
#delhi #Delhifightscorona #ArvindKejriwal
https://t.co/HjUJ5PUrL6",1,"Ground report 
Now @ArvindKejriwal ji please tell us what is this? Why they have suffer? Why?
#delhi #Delhifightscorona #ArvindKejriwal
https://t.co/HjUJ5PUrL6"
762,1454,Serbia has enough coronavirus tests.,1,Serbia has enough coronavirus tests.
3747,41,EMA endorses the use of dexamethasone for COVID-19. https://t.co/RKPH74Hz3W,0,EMA endorses the use of dexamethasone for COVID-19. https://t.co/RKPH74Hz3W
4811,2110,96.3% of the deaths registered in Italy by COVID-19 died from other pathologies.,1,96.3% of the deaths registered in Italy by COVID-19 died from other pathologies.
284,2873,"Speech from Spanish King Felipe VI about coronavirus was plagiarized from the book ""Palmeras en la Nieve"" or ""Las Palmeras.""",1,"Speech from Spanish King Felipe VI about coronavirus was plagiarized from the book ""Palmeras en la Nieve"" or ""Las Palmeras."""
686,1584,#IndiaFightsCorona: India continues to scale new peaks in #COVID19 tests More than 11.70 lakh samples tested for 2 consecutive days Despite the very high testing levels Daily Positivity rate is below 7.5% and Cumulative Positivity Rate is less than 8.5% #StaySafe https://t.co/nPGkJJ2nfw,0,#IndiaFightsCorona: India continues to scale new peaks in #COVID19 tests More than 11.70 lakh samples tested for 2 consecutive days Despite the very high testing levels Daily Positivity rate is below 7.5% and Cumulative Positivity Rate is less than 8.5% #StaySafe https://t.co/nPGkJJ2nfw
4799,3165,This morning Honourable Minister of State @Fmohnigeria @DrMamora and Director General @Chikwe_I provided updates at the regular press briefing on #COVID19Nigeria As at 15th March 2020 total of 2 confirmed #COVID19 cases reported in Nigeria 1 has tested negative &amp; discharged https://t.co/jTW5GKTa8t,0,This morning Honourable Minister of State @Fmohnigeria @DrMamora and Director General @Chikwe_I provided updates at the regular press briefing on #COVID19Nigeria As at 15th March 2020 total of 2 confirmed #COVID19 cases reported in Nigeria 1 has tested negative &amp; discharged https://t.co/jTW5GKTa8t
2353,1627,"Messed up with wrong person. Corona. Spitting on face New
York, an islamic jihadi spits into a metro coach passenger just as the 
door closes. Unfortunately the low IQ jihadi picked on wrong person, he 
forced the train door open, thulped the jihadi to pulp and then made him
fall on the ground and stomped on his head...This is the way to treat these spitting and lewd behavior jihadis.",1,"Messed up with wrong person. Corona. Spitting on face New
York, an islamic jihadi spits into a metro coach passenger just as the 
door closes. Unfortunately the low IQ jihadi picked on wrong person, he 
forced the train door open, thulped the jihadi to pulp and then made him
fall on the ground and stomped on his head...This is the way to treat these spitting and lewd behavior jihadis."
6353,1673,Thanks to support from Japan and Kuwait WHO delivered CT scan machines &amp; personal protective equipment to health workers in Iran 🇮🇷 helping the country strengthen its national response &amp; improve #COVID19 clinical diagnosis. 👉https://t.co/6XsVmi0OEh #WHOImpact https://t.co/2DLvZLmcTL,0,Thanks to support from Japan and Kuwait WHO delivered CT scan machines &amp; personal protective equipment to health workers in Iran 🇮🇷 helping the country strengthen its national response &amp; improve #COVID19 clinical diagnosis. 👉https://t.co/6XsVmi0OEh #WHOImpact https://t.co/2DLvZLmcTL
7315,679,A website claiming that China has confirmed that patient zero had sex with a bat.,1,A website claiming that China has confirmed that patient zero had sex with a bat.
7632,2859,"Coronavirus vaccines will change recipients' DNA and ""the Covid-19 vaccines are designed to make us into genetically modified organisms.""",1,"Coronavirus vaccines will change recipients' DNA and ""the Covid-19 vaccines are designed to make us into genetically modified organisms."""
21,3424,😷 More evidence that universal masking is critically important to slow the spread of the virus. https://t.co/g0mi6wr79P #covid19,0,😷 More evidence that universal masking is critically important to slow the spread of the virus. https://t.co/g0mi6wr79P #covid19
2752,706,74% of countries responding to a recent WHO global assessment of continuity of essential health services during #COVID19 reported that dental services have been partially or completely disrupted. This figure is higher than for any other type of essential service. https://t.co/j6RXgkHtem,0,74% of countries responding to a recent WHO global assessment of continuity of essential health services during #COVID19 reported that dental services have been partially or completely disrupted. This figure is higher than for any other type of essential service. https://t.co/j6RXgkHtem
885,3901,"@BaileInis @SuzanneEvans1 @MattHancock Yes, why would a safe, cheap medication be refused by the authorities. To my knowledge, chloroquine and hydroxychloroquine have never been available OTC, even before Covid.",1,"@BaileInis @SuzanneEvans1 @MattHancock Yes, why would a safe, cheap medication be refused by the authorities. To my knowledge, chloroquine and hydroxychloroquine have never been available OTC, even before Covid."
7761,1920,#Mauritius has high population density with high rates of non-communicable diseases &amp; many international travellers which meant it was at high-risk. But quick comprehensive action initiated in January &amp; previous experience with contact tracing paid off-@DrTedros #COVID19,0,#Mauritius has high population density with high rates of non-communicable diseases &amp; many international travellers which meant it was at high-risk. But quick comprehensive action initiated in January &amp; previous experience with contact tracing paid off-@DrTedros #COVID19
917,952,#CoronaVirusUpdates: State-wise details of Total Confirmed #COVID19 cases (till 1 September 2020 8 AM) ➡️States with 1-10000 confirmed cases ➡️States with 10001-90000 confirmed cases ➡️States with 90000+ confirmed cases ➡️Total no. of confirmed cases so far https://t.co/94zcXMl97S,0,#CoronaVirusUpdates: State-wise details of Total Confirmed #COVID19 cases (till 1 September 2020 8 AM) ➡️States with 1-10000 confirmed cases ➡️States with 10001-90000 confirmed cases ➡️States with 90000+ confirmed cases ➡️Total no. of confirmed cases so far https://t.co/94zcXMl97S
1040,750,The initiative would have delivered #COVID19 testing to California’s most vulnerable and disadvantaged. https://t.co/FJmwkNiFyt,0,The initiative would have delivered #COVID19 testing to California’s most vulnerable and disadvantaged. https://t.co/FJmwkNiFyt
8084,5545,CDC Explains that Flattened Curve Has Become Line Extending into Infinity Meaning Lockdown Can Never� https://t.co/cqsWuCU42M #coronavirus,1,CDC Explains that Flattened Curve Has Become Line Extending into Infinity Meaning Lockdown Can Never� https://t.co/cqsWuCU42M #coronavirus
7053,1065,"This is Indian map redesigned by an American CEO where he marked the Indian 
states population which is almost equal to population of some of the 
countries. 
He tried to explain to his employees that India 
is indirectly handling COVID-19 situation of so many countries. It's 
about the management of the problem in an efficient manner. He praised 
Modiji in this unique way.",1,"This is Indian map redesigned by an American CEO where he marked the Indian 
states population which is almost equal to population of some of the 
countries. 
He tried to explain to his employees that India 
is indirectly handling COVID-19 situation of so many countries. It's 
about the management of the problem in an efficient manner. He praised 
Modiji in this unique way."
1265,4738,It's the first night of the Republican National Convention. Here's a roundup of recent claims from @realDonaldTrump and other Republicans on COVID-19 the economy and more. https://t.co/4hJvlaWfTZ https://t.co/P7yJAALhKy,1,It's the first night of the Republican National Convention. Here's a roundup of recent claims from @realDonaldTrump and other Republicans on COVID-19 the economy and more. https://t.co/4hJvlaWfTZ https://t.co/P7yJAALhKy
4579,6299,An Indian doctor who had gone to collect coronavirus samples in Uttar Pradesh was stoned to death.,1,An Indian doctor who had gone to collect coronavirus samples in Uttar Pradesh was stoned to death.
7688,1458,"Good people of Twitter, and especially those with young children. If you or your partner have had symptoms during the lockdown, which best describes your approach:",1,"Good people of Twitter, and especially those with young children. If you or your partner have had symptoms during the lockdown, which best describes your approach:"
8231,2799,People in USA march and call for the arrest of Bill Gates.,1,People in USA march and call for the arrest of Bill Gates.
277,2030,High-touch shared items of equipment such as thermometers blood pressure cuffs and stethoscopes can spread #coronavirus. https://t.co/O0G5h9yP1u,0,High-touch shared items of equipment such as thermometers blood pressure cuffs and stethoscopes can spread #coronavirus. https://t.co/O0G5h9yP1u
5084,1746,Panic and fear might be limiting human reasoning and fueling hoaxes about coronavirus: https://t.co/hwaGR0Mv7a via @factchecknet #coronavirusfacts #DatosCoronavirus,1,Panic and fear might be limiting human reasoning and fueling hoaxes about coronavirus: https://t.co/hwaGR0Mv7a via @factchecknet #coronavirusfacts #DatosCoronavirus
2084,1698,Dr. VK Srinivas Vice-President of Bharath Biotech He is taking first injection of COVID 19 vaccine. They have confidence in their product.,1,Dr. VK Srinivas Vice-President of Bharath Biotech He is taking first injection of COVID 19 vaccine. They have confidence in their product.
1245,1076,Yesterday our laboratories completed 2419 tests. Of those tests yesterday just under 2000 were in the community. That brings the total number of tests completed to date to 448786.,0,Yesterday our laboratories completed 2419 tests. Of those tests yesterday just under 2000 were in the community. That brings the total number of tests completed to date to 448786.
2382,1810,The rules of “seated separated single-server” still apply for hospitality businesses but they can now take group bookings for more than 10 people.,0,The rules of “seated separated single-server” still apply for hospitality businesses but they can now take group bookings for more than 10 people.
571,2250,“The coronavirus is the common cold folks.”,1,“The coronavirus is the common cold folks.”
1435,667,That workplace is in 4 sites around Auckland with a total of about 160 staff. They are all shut down now and everyone is being followed up and tested.,0,That workplace is in 4 sites around Auckland with a total of about 160 staff. They are all shut down now and everyone is being followed up and tested.
3902,4617,A Muslim man was beaten up because he was infecting fruits with his saliva.,1,A Muslim man was beaten up because he was infecting fruits with his saliva.
5089,6016,"8th September #coronavirus update:

🔹️89,852 new cases
🔹️1,107 patients died

🔹️Total cases: 43,67,436
🔹️Total deaths: 73,923

Expect more distractions like #RheaArrested",1,"8th September #coronavirus update:

🔹️89,852 new cases
🔹️1,107 patients died

🔹️Total cases: 43,67,436
🔹️Total deaths: 73,923

Expect more distractions like #RheaArrested"
1247,2484,Imported second hand clothes from Europe Asia or America could spread the novel coronavirus in Africa.,1,Imported second hand clothes from Europe Asia or America could spread the novel coronavirus in Africa.
6684,897,📢#CoronaVirusUpdates: 📍 #COVID19 India Tracker (As on 27 August 2020 08:00 AM) ➡️Confirmed cases: 3310234 ➡️Recovered: 2523771 (76.2%) 👍 ➡️Active cases: 725991 (21.9%) ➡️Deaths: 60472 (1.8%) #IndiaFightsCorona #IndiaWillWin #StaySafe Via @MoHFW_INDIA https://t.co/i4zDaatE9d,0,📢#CoronaVirusUpdates: 📍 #COVID19 India Tracker (As on 27 August 2020 08:00 AM) ➡️Confirmed cases: 3310234 ➡️Recovered: 2523771 (76.2%) 👍 ➡️Active cases: 725991 (21.9%) ➡️Deaths: 60472 (1.8%) #IndiaFightsCorona #IndiaWillWin #StaySafe Via @MoHFW_INDIA https://t.co/i4zDaatE9d
4681,468,"Millions of app users' send in 3900 photo's of 8 different type of rashes, so now they're a Covid19 symptom https://t.co/cUxedqBcnp",1,"Millions of app users' send in 3900 photo's of 8 different type of rashes, so now they're a Covid19 symptom https://t.co/cUxedqBcnp"
